ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
397,14,20,3 4 5 6 8 9 10 11 13 14 15 16 18 20 ,15.332858
398,14,20,2 3 4 6 7 11 12 13 14 15 16 18 19 20 ,15.332858
399,17,20,1 2 3 4 5 6 7 8 9 11 12 14 16 17 18 19 20 ,15.332858
400,10,20,3 4 6 7 13 16 17 18 19 20 ,15.332858
401,10,20,1 5 8 9 10 11 14 15 16 20 ,15.332858
402,14,20,1 2 3 4 5 7 8 9 11 12 13 15 17 18 ,15.332858
403,15,20,1 2 4 5 7 8 9 10 11 13 14 15 18 19 20 ,15.332858
404,4,20,8 16 17 19 ,15.332858
405,12,20,1 3 6 8 9 10 12 13 14 15 16 17 ,15.332858
406,6,20,1 8 9 12 14 19 ,15.332858
407,5,20,1 3 4 5 17 ,15.332858
408,16,20,1 2 4 5 8 9 10 11 12 14 15 16 17 18 19 20 ,15.332858
409,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
410,17,20,1 2 3 4 5 6 7 8 9 10 11 13 14 15 17 19 20 ,15.332858
411,15,20,2 3 4 5 6 8 9 11 12 13 14 15 16 19 20 ,15.332858
412,19,20,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
413,5,20,7 8 15 19 20 ,15.332858
414,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
415,3,20,2 15 18 ,15.332858
416,19,20,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,15.332858
417,17,20,2 3 4 5 6 7 8 9 10 12 13 14 15 17 18 19 20 ,15.332858
418,9,20,1 3 4 6 7 8 10 12 18 ,15.332858
419,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
420,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
421,8,20,2 3 4 5 8 11 14 20 ,15.332858
422,7,20,2 3 5 7 8 9 14 ,15.332858
423,17,20,1 2 3 4 5 6 7 8 9 10 12 13 14 16 17 19 20 ,15.332858
424,2,20,11 19 ,15.332858
425,18,20,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 18 19 20 ,15.332858
426,3,20,2 5 11 ,15.332858
427,4,20,13 15 16 19 ,15.332858
428,7,20,2 5 8 14 15 17 18 ,15.332858
429,13,20,1 2 3 4 7 10 11 12 13 14 17 18 20 ,15.332858
430,17,20,1 2 3 4 5 7 8 9 10 11 13 15 16 17 18 19 20 ,15.332858
431,16,20,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 ,15.332858
432,4,20,9 17 18 20 ,15.332858
433,8,20,2 5 6 10 13 15 17 20 ,15.332858
434,11,20,1 2 5 6 7 9 10 12 14 16 18 ,15.332858
435,12,20,1 2 4 6 7 13 15 16 17 18 19 20 ,15.332858
436,4,20,9 10 12 17 ,15.332858
437,11,20,1 2 4 5 6 10 12 13 14 17 20 ,15.332858
438,10,20,2 4 5 6 7 10 11 13 14 17 ,15.332858
439,14,20,1 2 4 5 7 8 9 12 13 14 16 17 18 19 ,15.332858
440,4,20,2 5 12 13 ,15.332858
441,9,20,1 4 7 8 12 14 15 19 20 ,15.332858
442,17,20,1 2 3 4 5 6 7 10 11 12 13 14 15 16 18 19 20 ,15.332858
443,7,20,6 7 9 11 15 16 18 ,15.332858
444,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
445,8,20,1 5 6 7 11 13 14 15 ,15.332858
446,18,20,1 2 3 4 5 6 7 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
447,3,20,7 17 20 ,15.332858
448,7,20,2 4 8 15 17 19 20 ,15.332858
449,2,20,3 4 ,15.332858
450,13,20,1 2 5 6 8 13 14 15 16 17 18 19 20 ,15.332858
451,3,20,6 9 17 ,15.332858
452,9,20,1 2 3 4 6 10 12 15 19 ,15.332858
453,13,20,1 3 4 5 6 8 9 10 11 12 16 19 20 ,15.332858
454,16,20,1 2 3 4 5 6 7 9 12 13 15 16 17 18 19 20 ,15.332858
455,13,20,1 3 4 5 6 10 11 12 14 15 16 17 18 ,15.332858
456,11,20,1 3 5 7 11 12 14 16 17 19 20 ,15.332858
457,6,20,5 9 10 11 14 20 ,15.332858
458,7,20,10 12 14 15 16 18 19 ,15.332858
459,16,20,3 4 5 6 8 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
460,2,20,1 10 ,15.332858
461,4,20,6 12 13 15 ,15.332858
462,8,20,1 2 3 6 8 9 12 15 ,15.332858
463,16,20,2 4 5 6 7 8 9 10 11 12 14 15 16 17 19 20 ,15.332858
464,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
465,14,20,1 3 4 5 6 7 8 9 12 14 16 17 19 20 ,15.332858
466,4,20,8 14 19 20 ,15.332858
467,4,20,3 6 14 19 ,15.332858
468,13,20,1 3 5 6 7 8 9 11 12 14 18 19 20 ,15.332858
469,18,20,1 2 3 4 6 7 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
470,11,20,1 2 3 5 8 9 10 11 12 17 19 ,15.332858
471,2,20,8 12 ,15.332858
472,11,20,1 3 5 6 7 8 11 12 17 18 20 ,15.332858
473,12,20,2 5 6 7 8 9 10 12 13 15 16 19 ,15.332858
474,16,20,1 2 3 4 5 6 7 8 10 11 12 15 16 17 18 20 ,15.332858
475,17,20,1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 ,15.332858
476,3,20,15 16 20 ,15.332858
477,3,20,5 10 19 ,15.332858
478,7,20,4 5 8 9 11 13 17 ,15.332858
479,19,20,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,15.332858
480,7,20,1 4 8 9 11 13 20 ,15.332858
481,8,20,2 7 9 10 13 15 18 19 ,15.332858
482,14,20,1 2 3 4 5 7 8 10 11 13 14 15 16 20 ,15.332858
483,13,20,1 3 6 8 9 10 12 14 15 16 17 19 20 ,15.332858
484,5,20,1 3 6 11 16 ,15.332858
485,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.332858
486,2,20,4 20 ,15.332858
487,17,20,1 2 3 4 5 6 7 8 11 12 13 14 15 16 17 18 20 ,15.332858
488,17,20,1 2 3 5 7 8 9 10 12 13 14 15 16 17 18 19 20 ,15.332858
489,7,20,2 3 4 9 10 13 18 ,15.332858
490,2,20,2 7 ,15.332858
491,5,20,3 4 7 16 18 ,15.332858
492,8,20,2 5 7 11 12 14 18 20 ,15.332858
493,2,20,11 15 ,15.332858
494,3,20,10 12 13 ,15.332858
495,6,20,1 7 13 14 16 20 ,15.332858
496,14,20,1 2 3 5 8 9 10 11 14 15 16 17 18 20 ,15.332858
497,2,20,12 13 ,15.332858
498,4,20,8 13 16 19 ,15.332858
499,8,20,1 3 8 10 12 15 17 19 ,15.332858
500,4,20,11 15 16 17 ,15.332858
RELATORIO DA EXPERIENCIA:
MELHOR RESULTADO: 15.332858, COM 12 NUMEROS
POSTOS DA MELHOR SOLUÇÃO: 1,2,4,6,10,11,12,13,14,17,18,19,
