ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
2456,10,20,3 5 7 8 10 12 13 14 17 18 ,16.736666
2457,15,20,1 2 3 4 5 6 8 11 12 15 16 17 18 19 20 ,16.736666
2458,6,20,5 8 9 10 14 16 ,16.736666
2459,7,20,1 3 8 11 15 16 20 ,16.736666
2460,5,20,7 8 9 13 20 ,16.736666
2461,12,20,4 5 6 8 9 11 13 15 16 17 18 19 ,16.736666
2462,2,20,5 8 ,16.736666
2463,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2464,15,20,2 3 4 6 7 8 10 12 13 14 15 16 18 19 20 ,16.736666
2465,9,20,2 3 6 7 11 13 15 18 20 ,16.736666
2466,11,20,4 5 7 9 10 13 14 15 16 18 19 ,16.736666
2467,19,20,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2468,14,20,1 3 4 5 6 7 8 10 11 12 13 14 15 18 ,16.736666
2469,17,20,1 2 4 5 6 7 8 10 12 13 14 15 16 17 18 19 20 ,16.736666
2470,8,20,4 7 11 13 14 15 16 19 ,16.736666
2471,8,20,1 3 6 7 11 14 17 18 ,16.736666
2472,12,20,2 3 8 9 10 11 12 13 14 16 18 19 ,16.736666
2473,9,20,2 4 6 9 10 16 18 19 20 ,16.736666
2474,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2475,14,20,1 2 3 4 5 6 7 8 11 12 15 16 17 18 ,16.736666
2476,15,20,1 2 3 5 6 8 10 11 12 13 15 17 18 19 20 ,16.736666
2477,2,20,6 11 ,16.736666
2478,10,20,1 2 3 9 11 12 13 14 16 19 ,16.736666
2479,6,20,6 9 10 13 14 16 ,16.736666
2480,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2481,13,20,2 5 6 7 8 10 11 12 13 14 15 18 20 ,16.736666
2482,7,20,5 8 12 14 17 18 19 ,16.736666
2483,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2484,3,20,2 3 17 ,16.736666
2485,10,20,1 3 6 9 11 14 16 17 18 19 ,16.736666
2486,3,20,2 10 17 ,16.736666
2487,18,20,1 2 3 4 5 6 7 8 9 10 12 13 14 16 17 18 19 20 ,16.736666
2488,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2489,12,20,3 4 6 8 9 10 11 14 16 17 18 20 ,16.736666
2490,4,20,4 5 12 18 ,16.736666
2491,7,20,2 3 10 13 15 16 20 ,16.736666
2492,12,20,1 3 7 8 9 10 12 13 15 17 18 19 ,16.736666
2493,16,20,1 2 3 4 5 6 7 9 10 11 12 14 15 16 18 20 ,16.736666
2494,4,20,2 9 12 19 ,16.736666
2495,8,20,1 2 7 12 13 14 15 16 ,16.736666
2496,3,20,5 12 13 ,16.736666
2497,17,20,1 2 3 6 7 8 9 10 11 12 13 14 15 16 18 19 20 ,16.736666
2498,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 ,16.736666
2499,6,20,1 3 4 8 13 17 ,16.736666
2500,4,20,2 6 13 15 ,16.736666
2501,12,20,3 4 7 8 11 12 13 14 15 16 17 19 ,16.736666
2502,6,20,2 10 12 13 16 20 ,16.736666
2503,8,20,3 8 9 14 15 16 17 20 ,16.736666
2504,11,20,2 3 6 7 8 9 14 15 16 17 18 ,16.736666
2505,3,20,2 12 16 ,16.736666
2506,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 ,16.736666
2507,7,20,1 3 5 10 14 15 18 ,16.736666
2508,11,20,1 3 6 8 9 11 12 13 14 16 17 ,16.736666
2509,5,20,1 2 4 15 20 ,16.736666
2510,3,20,5 10 11 ,16.736666
2511,16,20,1 4 5 6 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2512,7,20,2 3 4 8 9 15 17 ,16.736666
2513,12,20,1 3 4 10 11 12 13 16 17 18 19 20 ,16.736666
2514,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2515,12,20,1 3 4 6 7 9 10 13 15 17 19 20 ,16.736666
2516,17,20,1 2 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2517,19,20,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2518,11,20,1 2 6 7 8 9 14 15 16 18 20 ,16.736666
2519,6,20,1 3 5 6 11 15 ,16.736666
2520,3,20,7 15 16 ,16.736666
2521,14,20,1 2 4 7 8 9 10 11 13 14 16 17 19 20 ,16.736666
2522,11,20,4 5 7 9 10 12 15 16 17 19 20 ,16.736666
2523,14,20,1 3 4 5 6 8 9 10 11 12 15 16 17 20 ,16.736666
2524,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 ,16.736666
2525,5,20,5 8 9 14 16 ,16.736666
2526,14,20,1 2 4 5 6 8 9 10 11 12 13 16 18 19 ,16.736666
2527,13,20,2 3 5 8 9 10 12 14 15 16 18 19 20 ,16.736666
2528,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2529,7,20,5 7 9 15 16 17 20 ,16.736666
2530,5,20,4 14 15 16 19 ,16.736666
2531,3,20,4 11 18 ,16.736666
2532,2,20,14 15 ,16.736666
2533,12,20,3 6 7 8 9 10 11 12 16 17 18 20 ,16.736666
2534,17,20,1 2 3 5 6 7 8 9 10 11 12 13 14 16 17 19 20 ,16.736666
2535,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 ,16.736666
2536,4,20,1 10 12 13 ,16.736666
2537,11,20,1 2 3 5 6 7 12 13 15 17 20 ,16.736666
2538,11,20,1 3 4 8 11 13 14 15 16 17 20 ,16.736666
2539,11,20,1 2 3 4 6 7 10 12 13 15 18 ,16.736666
2540,16,20,1 2 3 5 7 8 9 10 11 12 13 14 16 17 18 20 ,16.736666
2541,9,20,3 4 5 7 9 10 12 17 20 ,16.736666
2542,13,20,1 2 6 7 8 9 10 11 13 14 16 18 20 ,16.736666
2543,12,20,1 3 4 6 7 8 13 16 17 18 19 20 ,16.736666
2544,6,20,3 9 10 11 12 18 ,16.736666
2545,11,20,3 8 9 10 11 12 13 15 16 17 20 ,16.736666
2546,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2547,8,20,2 4 8 13 14 18 19 20 ,16.736666
2548,9,20,2 4 5 8 10 11 13 15 18 ,16.736666
2549,14,20,1 3 6 7 8 10 11 13 15 16 17 18 19 20 ,16.736666
2550,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2551,10,20,2 4 5 9 11 13 15 16 18 20 ,16.736666
2552,7,20,1 4 9 11 14 18 20 ,16.736666
2553,19,20,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,16.736666
2554,14,20,2 3 4 5 8 9 10 11 13 15 16 17 18 19 ,16.736666
2555,16,20,1 2 3 4 5 6 7 8 10 11 12 13 14 16 17 19 ,16.736666
2556,8,20,1 4 5 6 7 9 18 20 ,16.736666
2557,5,20,3 9 14 16 17 ,16.736666
2558,8,20,1 3 5 7 8 10 13 17 ,16.736666
2559,15,20,2 3 5 6 9 10 11 12 13 14 15 17 18 19 20 ,16.736666
2560,11,20,3 5 6 7 8 9 12 15 16 18 19 ,16.736666
2561,8,20,1 4 11 13 14 15 18 20 ,16.736666
2562,12,20,1 2 4 5 8 9 10 11 12 15 16 19 ,16.736666
2563,8,20,1 2 4 5 7 10 11 12 ,16.736666
2564,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2565,6,20,1 8 12 13 14 15 ,16.736666
2566,3,20,6 15 20 ,16.736666
2567,12,20,1 2 6 8 9 10 11 12 13 14 15 17 ,16.736666
2568,2,20,19 20 ,16.736666
2569,6,20,1 5 8 11 13 19 ,16.736666
2570,2,20,14 19 ,16.736666
2571,10,20,1 3 4 8 9 11 13 14 17 20 ,16.736666
2572,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2573,12,20,1 3 9 10 11 12 13 14 15 16 17 19 ,16.736666
2574,13,20,4 6 7 8 9 10 11 12 15 16 18 19 20 ,16.736666
2575,15,20,2 3 4 5 6 7 8 10 12 13 14 15 16 18 20 ,16.736666
2576,17,20,1 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19 20 ,16.736666
2577,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 ,16.736666
2578,11,20,1 2 5 7 9 10 11 15 16 17 19 ,16.736666
2579,11,20,1 7 9 10 13 14 15 16 17 18 19 ,16.736666
2580,15,20,1 2 4 5 7 8 9 10 11 12 13 14 15 17 20 ,16.736666
2581,7,20,2 7 8 10 13 15 16 ,16.736666
2582,10,20,1 2 3 4 7 8 14 18 19 20 ,16.736666
2583,14,20,2 3 5 6 7 9 10 11 13 14 15 16 17 18 ,16.736666
2584,3,20,2 11 15 ,16.736666
2585,7,20,1 2 6 8 12 14 18 ,16.736666
2586,4,20,5 11 13 14 ,16.736666
2587,10,20,3 5 7 9 13 15 16 18 19 20 ,16.736666
2588,17,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 ,16.736666
2589,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2590,14,20,1 3 4 5 6 7 8 9 13 15 16 18 19 20 ,16.736666
2591,19,20,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2592,8,20,3 5 6 7 9 11 17 18 ,16.736666
2593,5,20,5 7 12 16 20 ,16.736666
2594,6,20,1 5 6 8 14 15 ,16.736666
2595,12,20,1 2 3 6 7 8 10 11 12 13 16 17 ,16.736666
2596,4,20,1 6 13 18 ,16.736666
2597,12,20,1 2 3 4 6 7 8 11 13 14 15 19 ,16.736666
2598,11,20,1 7 8 9 11 12 13 14 16 19 20 ,16.736666
2599,10,20,3 4 6 7 9 11 12 14 17 18 ,16.736666
2600,13,20,3 4 5 6 7 8 9 12 14 15 16 18 19 ,16.736666
2601,8,20,4 5 7 8 10 15 18 19 ,16.736666
2602,12,20,2 5 8 10 11 12 13 15 16 17 18 19 ,16.736666
2603,18,20,1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2604,19,20,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2605,13,20,1 2 5 6 8 9 10 12 13 15 16 18 19 ,16.736666
2606,16,20,1 4 5 6 7 8 9 10 11 12 13 14 17 18 19 20 ,16.736666
2607,4,20,7 15 17 20 ,16.736666
2608,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2609,3,20,15 17 18 ,16.736666
2610,2,20,1 18 ,16.736666
2611,13,20,1 2 3 4 7 9 10 12 14 17 18 19 20 ,16.736666
2612,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2613,17,20,1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19 20 ,16.736666
2614,4,20,9 14 16 17 ,16.736666
2615,14,20,1 3 4 5 6 8 9 10 11 12 14 17 18 19 ,16.736666
2616,6,20,8 11 12 15 19 20 ,16.736666
2617,19,20,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,16.736666
2618,11,20,4 5 6 8 9 10 11 12 13 14 20 ,16.736666
2619,4,20,6 10 11 14 ,16.736666
2620,16,20,1 2 4 5 6 7 8 10 11 12 13 14 15 16 17 19 ,16.736666
2621,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 ,16.736666
2622,2,20,8 19 ,16.736666
2623,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,16.736666
2624,17,20,1 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 ,16.736666
2625,8,20,1 3 5 7 8 11 12 15 ,16.736666
2626,2,20,9 15 ,16.736666
2627,12,20,1 3 4 5 7 8 9 11 13 17 19 20 ,16.736666
2628,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 ,16.736666
2629,6,20,2 5 8 11 13 17 ,16.736666
2630,13,20,2 4 5 6 8 10 11 12 14 15 17 19 20 ,16.736666
2631,15,20,1 2 3 4 5 6 9 10 11 13 14 15 16 19 20 ,16.736666
2632,16,20,1 3 4 5 6 8 10 11 12 13 15 16 17 18 19 20 ,16.736666
2633,14,20,1 2 4 6 8 9 10 11 12 14 15 17 18 20 ,16.736666
2634,15,20,2 3 4 5 6 7 9 10 11 13 15 16 17 19 20 ,16.736666
2635,4,20,8 9 10 11 ,16.736666
2636,10,20,1 3 5 6 9 10 11 15 16 20 ,16.736666
2637,6,20,5 10 11 12 14 19 ,16.736666
2638,16,20,1 2 4 5 7 8 9 10 11 12 13 15 16 17 18 19 ,16.736666
2639,2,20,1 9 ,16.736666
2640,15,20,1 2 4 5 6 7 9 10 13 15 16 17 18 19 20 ,16.736666
2641,8,20,1 3 4 8 10 11 18 19 ,16.736666
2642,5,20,2 4 12 15 18 ,16.736666
2643,11,20,2 5 6 7 9 10 12 14 16 17 19 ,16.736666
2644,12,20,1 3 4 8 9 12 13 15 16 17 19 20 ,16.736666
2645,15,20,1 3 4 6 7 9 10 11 12 14 16 17 18 19 20 ,16.736666
2646,7,20,1 7 9 12 13 17 18 ,16.736666
2647,9,20,2 3 6 7 8 9 10 11 20 ,16.736666
2648,9,20,3 5 7 8 9 11 14 18 19 ,16.736666
2649,6,20,6 8 10 12 13 19 ,16.736666
2650,3,20,1 14 17 ,16.736666
2651,6,20,1 2 8 15 18 19 ,16.736666
2652,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,16.736666
2653,6,20,4 6 8 12 17 18 ,16.736666
2654,13,20,4 5 7 8 9 10 11 12 14 16 17 19 20 ,16.736666
2655,5,20,2 7 13 19 20 ,16.736666
2656,13,20,1 3 4 5 6 8 10 12 14 15 16 17 20 ,16.736666
2657,10,20,1 2 3 5 7 12 13 15 16 18 ,16.736666
2658,16,20,1 2 3 4 5 7 8 10 11 13 14 16 17 18 19 20 ,16.736666
2659,13,20,1 2 3 5 7 8 10 11 14 15 17 19 20 ,16.736666
2660,17,20,1 2 3 4 5 6 7 10 11 12 13 14 16 17 18 19 20 ,16.736666
2661,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2662,8,20,2 5 10 11 12 15 17 20 ,16.736666
2663,5,20,1 4 7 11 20 ,16.736666
2664,13,20,3 4 5 6 7 9 10 12 13 14 16 19 20 ,16.736666
2665,19,20,1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2666,2,20,15 17 ,16.736666
2667,3,20,10 18 19 ,16.736666
2668,17,20,1 2 3 4 6 8 9 10 12 13 14 15 16 17 18 19 20 ,16.736666
2669,5,20,1 4 9 12 17 ,16.736666
2670,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,16.736666
2671,18,20,1 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,16.736666
2672,5,20,3 8 12 14 17 ,16.736666
2673,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2674,6,20,1 3 4 10 17 19 ,16.736666
2675,4,20,4 7 9 17 ,16.736666
2676,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 ,16.736666
2677,15,20,1 2 3 4 5 6 7 8 9 10 11 14 17 18 19 ,16.736666
2678,13,20,1 4 6 7 8 9 10 12 13 15 18 19 20 ,16.736666
2679,13,20,2 3 4 5 6 7 9 12 14 15 17 18 19 ,16.736666
2680,2,20,5 8 ,16.736666
2681,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2682,12,20,1 2 3 4 5 6 11 12 14 15 16 19 ,16.736666
2683,14,20,1 4 5 6 7 8 9 10 14 15 16 17 18 19 ,16.736666
2684,9,20,3 4 6 7 10 11 12 17 19 ,16.736666
2685,3,20,3 8 16 ,16.736666
2686,10,20,3 4 5 7 9 11 12 15 17 20 ,16.736666
2687,18,20,1 2 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 ,16.736666
2688,18,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 17 18 19 20 ,16.736666
2689,18,20,1 2 3 4 5 7 8 9 10 11 13 14 15 16 17 18 19 20 ,16.736666
2690,17,20,1 2 3 4 6 7 8 9 11 12 13 14 15 16 17 18 19 ,16.736666
2691,9,20,2 3 4 5 6 12 14 17 19 ,16.736666
2692,5,20,10 11 12 17 18 ,16.736666
2693,2,20,9 16 ,16.736666
2694,15,20,1 2 6 7 8 10 11 12 13 14 15 17 18 19 20 ,16.736666
2695,2,20,3 14 ,16.736666
2696,4,20,6 15 18 19 ,16.736666
2697,4,20,3 6 10 11 ,16.736666
2698,19,20,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2699,16,20,1 2 3 4 5 6 7 8 10 11 12 14 16 17 18 20 ,16.736666
2700,14,20,2 3 4 6 7 9 10 11 12 13 14 15 16 18 ,16.736666
2701,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2702,15,20,1 2 3 4 5 6 7 8 9 11 12 13 16 19 20 ,16.736666
2703,16,20,1 2 3 4 7 8 9 10 11 12 13 14 15 16 18 19 ,16.736666
2704,12,20,6 8 9 10 11 12 13 14 15 16 17 18 ,16.736666
2705,14,20,2 3 5 6 8 9 12 13 14 15 16 18 19 20 ,16.736666
2706,13,20,2 5 7 8 9 11 12 13 14 15 16 17 19 ,16.736666
2707,11,20,2 5 7 9 10 12 13 15 16 19 20 ,16.736666
2708,3,20,13 14 17 ,16.736666
2709,4,20,9 10 11 19 ,16.736666
2710,6,20,1 4 6 7 9 17 ,16.736666
2711,12,20,1 3 4 5 6 8 10 11 12 17 19 20 ,16.736666
2712,6,20,2 3 5 13 14 16 ,16.736666
2713,10,20,1 6 7 10 11 12 16 17 18 20 ,16.736666
2714,7,20,1 4 7 11 13 14 17 ,16.736666
2715,18,20,2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2716,2,20,3 17 ,16.736666
2717,2,20,2 13 ,16.736666
2718,15,20,1 2 5 6 7 8 9 10 12 13 14 15 17 18 19 ,16.736666
2719,14,20,2 3 5 6 9 10 11 12 14 15 16 18 19 20 ,16.736666
2720,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2721,13,20,1 2 4 6 7 8 9 10 12 13 15 17 20 ,16.736666
2722,12,20,1 2 4 5 6 7 8 12 13 14 15 19 ,16.736666
2723,3,20,2 9 17 ,16.736666
2724,3,20,1 2 18 ,16.736666
2725,7,20,6 7 9 10 11 13 17 ,16.736666
2726,18,20,2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 ,16.736666
2727,6,20,2 9 13 15 18 19 ,16.736666
2728,9,20,2 6 7 8 15 17 18 19 20 ,16.736666
2729,15,20,1 2 4 5 6 7 9 10 12 13 15 16 17 18 19 ,16.736666
2730,15,20,3 4 5 7 8 9 10 11 13 14 15 16 17 19 20 ,16.736666
2731,12,20,1 2 5 6 10 12 14 15 16 18 19 20 ,16.736666
2732,5,20,4 5 9 10 11 ,16.736666
2733,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2734,10,20,2 3 4 5 6 11 13 16 18 19 ,16.736666
2735,3,20,3 15 19 ,16.736666
2736,15,20,1 2 3 4 6 7 8 10 13 14 15 16 17 19 20 ,16.736666
2737,16,20,1 2 3 4 5 6 7 8 13 14 15 16 17 18 19 20 ,16.736666
2738,7,20,1 3 5 7 9 11 14 ,16.736666
2739,18,20,2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2740,5,20,4 11 13 17 20 ,16.736666
2741,9,20,3 9 10 12 13 15 16 18 20 ,16.736666
2742,4,20,2 13 18 20 ,16.736666
2743,12,20,3 5 7 8 11 13 15 16 17 18 19 20 ,16.736666
2744,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,16.736666
2745,9,20,2 3 4 7 8 13 14 18 20 ,16.736666
2746,13,20,1 3 4 5 6 7 11 12 14 17 18 19 20 ,16.736666
2747,19,20,1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 ,16.736666
2748,11,20,1 3 4 7 11 12 14 15 16 19 20 ,16.736666
2749,5,20,4 10 13 15 20 ,16.736666
2750,19,20,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2751,14,20,1 3 4 7 8 9 10 13 14 15 17 18 19 20 ,16.736666
2752,16,20,3 4 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,16.736666
2753,7,20,2 6 8 11 12 13 15 ,16.736666
2754,17,20,1 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 ,16.736666
2755,4,20,3 8 11 19 ,16.736666
2756,4,20,3 7 14 15 ,16.736666
2757,13,20,3 4 6 7 9 13 14 15 16 17 18 19 20 ,16.736666
2758,14,20,1 3 6 7 9 10 11 12 14 15 16 17 19 20 ,16.736666
2759,11,20,2 4 5 7 8 9 14 15 16 17 20 ,16.736666
2760,6,20,3 4 8 12 15 20 ,16.736666
2761,13,20,1 4 5 7 8 9 11 14 15 17 18 19 20 ,16.736666
2762,9,20,1 3 10 12 15 16 17 18 20 ,16.736666
2763,5,20,2 4 6 16 19 ,16.736666
2764,14,20,2 3 4 5 6 7 10 12 13 14 15 16 18 20 ,16.736666
2765,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2766,2,20,3 18 ,16.736666
2767,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,16.736666
2768,10,20,1 2 3 6 9 10 15 16 18 20 ,16.736666
2769,19,20,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2770,13,20,2 3 5 6 7 8 11 12 13 15 16 17 18 ,16.736666
2771,18,20,1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19 20 ,16.736666
2772,7,20,3 4 7 8 13 15 18 ,16.736666
2773,7,20,1 2 3 7 14 18 19 ,16.736666
2774,10,20,1 2 3 5 8 13 14 16 19 20 ,16.736666
2775,2,20,2 18 ,16.736666
2776,17,20,1 2 4 5 6 7 9 10 11 12 13 15 16 17 18 19 20 ,16.736666
2777,4,20,3 6 11 19 ,16.736666
2778,13,20,1 2 3 6 7 8 10 11 13 14 16 17 19 ,16.736666
2779,12,20,1 3 5 7 8 11 12 13 14 15 18 20 ,16.736666
2780,8,20,1 5 7 10 11 14 16 20 ,16.736666
2781,16,20,1 2 3 4 5 6 7 8 9 11 12 14 17 18 19 20 ,16.736666
2782,2,20,7 16 ,16.736666
2783,2,20,6 10 ,16.736666
2784,9,20,2 3 5 7 9 12 15 19 20 ,16.736666
2785,5,20,2 6 10 11 16 ,16.736666
2786,8,20,1 2 4 5 8 14 18 20 ,16.736666
2787,11,20,1 5 6 7 8 10 12 13 17 18 19 ,16.736666
2788,6,20,3 5 7 14 15 18 ,16.736666
2789,12,20,1 2 3 4 5 6 7 12 15 16 17 19 ,16.736666
2790,15,20,1 2 3 5 7 8 9 10 12 13 15 16 17 18 20 ,16.736666
2791,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2792,13,20,1 2 4 5 7 8 9 10 12 13 14 17 19 ,16.736666
2793,7,20,2 6 8 12 14 16 20 ,16.736666
2794,16,20,2 3 4 5 6 7 8 9 10 11 12 13 16 17 18 20 ,16.736666
2795,10,20,2 3 5 11 12 13 16 17 18 20 ,16.736666
2796,2,20,10 14 ,16.736666
2797,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2798,13,20,4 6 8 9 10 11 12 14 15 16 17 19 20 ,16.736666
2799,14,20,1 3 4 5 6 7 8 10 12 13 16 17 18 19 ,16.736666
2800,11,20,1 3 5 7 8 9 10 15 16 17 19 ,16.736666
2801,12,20,1 3 4 6 8 9 11 12 13 15 16 17 ,16.736666
2802,6,20,7 8 9 10 18 19 ,16.736666
2803,19,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2804,11,20,4 6 7 10 11 13 14 15 18 19 20 ,16.736666
2805,9,20,2 5 6 8 9 11 14 15 17 ,16.736666
2806,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2807,11,20,2 3 7 8 9 12 13 14 16 17 20 ,16.736666
2808,16,20,1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 20 ,16.736666
2809,8,20,2 3 5 8 10 11 16 19 ,16.736666
2810,7,20,1 2 7 10 11 12 16 ,16.736666
2811,10,20,3 5 7 10 11 15 16 17 19 20 ,16.736666
2812,5,20,1 4 8 15 16 ,16.736666
2813,17,20,1 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 20 ,16.736666
2814,12,20,1 4 6 7 9 10 14 15 16 18 19 20 ,16.736666
2815,17,20,1 2 3 4 6 7 8 9 10 11 12 15 16 17 18 19 20 ,16.736666
2816,17,20,1 2 3 4 6 7 8 9 11 12 14 15 16 17 18 19 20 ,16.736666
2817,4,20,7 9 15 17 ,16.736666
2818,6,20,1 5 8 10 13 18 ,16.736666
2819,5,20,3 5 7 17 18 ,16.736666
2820,19,20,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,16.736666
2821,12,20,2 6 10 11 12 13 14 15 16 18 19 20 ,16.736666
2822,5,20,4 5 8 14 15 ,16.736666
2823,16,20,1 2 4 5 6 8 9 10 12 13 15 16 17 18 19 20 ,16.736666
2824,18,20,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 ,16.736666
2825,16,20,1 2 3 4 5 6 9 10 11 12 13 14 15 16 18 19 ,16.736666
2826,6,20,3 11 14 15 17 18 ,16.736666
2827,4,20,1 5 7 15 ,16.736666
2828,15,20,1 3 4 5 6 7 8 9 12 13 14 15 16 17 18 ,16.736666
2829,4,20,2 7 10 19 ,16.736666
2830,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2831,12,20,1 3 5 6 7 9 11 12 14 16 19 20 ,16.736666
2832,3,20,6 11 19 ,16.736666
2833,4,20,1 5 6 17 ,16.736666
2834,15,20,1 4 5 9 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2835,11,20,2 5 6 7 8 9 11 14 18 19 20 ,16.736666
2836,15,20,1 3 4 5 6 7 8 10 11 13 15 17 18 19 20 ,16.736666
2837,2,20,8 20 ,16.736666
2838,19,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 ,16.736666
2839,11,20,1 4 5 8 10 11 12 14 15 17 20 ,16.736666
2840,10,20,1 3 4 6 11 12 13 14 16 19 ,16.736666
2841,14,20,1 3 4 5 7 8 10 11 12 13 14 16 19 20 ,16.736666
